Title,Category,Sub-category,Post Text,URL
“Researching” inventory category,Fulfillment By Amazon,General FBA Questions,"I have a substantial amount of inventory classified as “Researching”, which we’ve never had before. I understand generally what that means, but Seller Support could offer very little in terms of how likely it is we will ever see that inventory again and available for order fulfillment. Does anyone have any experience with this category? Know how likely it is they will find it? What to do if they don’t?",https://sellercentral.amazon.com/forums/t/researching-inventory-category/623905
Slow motion train wreck for some,Fulfillment By Amazon,Fulfillment By Amazon,"I am not looking to start an FBA bashing thread, FBA has been very good to me over the years.I am confused by amazon’s new limited stocking policy and was curious about what others are doing to adjust.I am finding that my shipments are left in trailer drops (signed for by Amazon) for 10-14 days but not technically checked in. Then another 7-10 days pass for the order to get checked in, and then 7-14 days to get dispersed to the necessary DC’s. This seems like a slow-motion train wreck for some sellers that do not get large enough stock limits.I have been doing this a long time and as you FBA sellers know we always find a way to make things work. I love to read the posts I need to start contributing more.",https://sellercentral.amazon.com/forums/t/slow-motion-train-wreck-for-some/619302
"It’s April 5, 2020. Why can’t FBA sellers send products to Amazon warehouses yet? Product restrictions still in place",Fulfillment By Amazon,Shipping Inventory to Amazon,"It’s now April 5th, 2020. We were supposed to be able to restock inventory today (after waiting 18 days).I just tried to send inventory to Amazon warehouses and it won’t let me. Restrictions still in place.What gives? Is there an update to their restriction window? I can’t find anything official.",https://sellercentral.amazon.com/forums/t/its-april-5-2020-why-cant-fba-sellers-send-products-to-amazon-warehouses-yet-product-restrictions-still-in-place/605230
Creating a shipment but confirm the ship date later,Fulfillment By Amazon,Shipping Inventory to Amazon,"We just started with amazon FBA few weeks ago and i have  question regarding creating a FBA shipment in sellercentral, but confirming the ship date at a later date.the reason is because i need to create a shipment in order to print the correct case label (and print the each label easily), but i’m not sure what date the labeling will be done.  so i’m not able to set the ship date right away.right now if i create a shipment but do not confirm the ship date or charge, seller central behaves strangely.  one time it requested the trucker to pick up even tho i haven’t confirmed, another time it set the shipment into receiving status eventho i haven’t even confirmed the ship date yet.what am i doing wrong?",https://sellercentral.amazon.com/forums/t/creating-a-shipment-but-confirm-the-ship-date-later/624415
Tam level 2 amazon bot?,Fulfillment By Amazon,FBA Orders and Customer Service,"I know we are all equally frustrated to receive an incompetent response for feedback removals that are in violation of Amazons guidelines. Now, worse than that, we are seeing feedback not even being given the chance to be appealed. Instead, the case is INSTANTLY closed by TAM-LEVEL2 amazon email/response within seconds.Received the 1 star feedback: “Had to cancel subscription. Did so in plenty of time but was charged $28.50 for item cancelled and not received anyway. Please remove this from my card.”As we know, being sellers we have NO ability to view or adjust billing charges (recurring) subscribe and save and this is entirely handled by AMAZON. Secondly, this was an FBA order in which our customer stated they did not receive it? So why is Amazon charging our customer or not cancelling their subscribe and save and then allowing us to be downrated?Im fine with rolling the dice and hoping I can communicate issues to a human which “most” of the time is able to rectify - however, now, beyond not following their own policies, I can’t even appeal to a human being?@Chris_Amazon@SEAmod",https://sellercentral.amazon.com/forums/t/tam-level-2-amazon-bot/624384
How do you see sales for one ASIN at a time?,Fulfillment By Amazon,Fulfillment By Amazon,"Hello,I usually look at Orders -> Manage Orders to see the sales. However, I want to see the sales for one ASIN at a time, so that I can get a picture of how each ASIN is selling across weeks and months.",https://sellercentral.amazon.com/forums/t/how-do-you-see-sales-for-one-asin-at-a-time/624260
What is your INVENTORY PERFORMANCE INDEX #?,Fulfillment By Amazon,Fulfillment By Amazon,I am wondering what the average number is?My INVENTORY PERFORMANCE INDEX number is 456.,https://sellercentral.amazon.com/forums/t/what-is-your-inventory-performance-index/624271
CLT2 Delays,Fulfillment By Amazon,Shipping Inventory to Amazon,"Hello,I shipped a small parcel delivery to the CLT2 warehouse and have not gotten any updates on it for nearly two weeks. It shows as delivered, but nobody can tell me when it will be checked in. On the other hand, a similarly sized shipment at SMF1 was processed the same day as it was delivered.Is anybody else experiencing similar delays at CLT2?Thanks!",https://sellercentral.amazon.com/forums/t/clt2-delays/586018
"About to run out of stock, new stock not til November - any settings I should change?",Fulfillment By Amazon,General FBA Questions,"I’m about to run out of stock, and I won’t have new stock in FBA warehouses until November.Are there any settings or anything I need to change?I also have the same listing as Merchant Fulfilled… is there any way to keep the listing up somehow, giving a November ship date, or saying “please check back in November” ?Unlikely, but worth asking.I’m Brand Registered, the only manufacturer and only seller (so no-one else is on my listing).Thanks.",https://sellercentral.amazon.com/forums/t/about-to-run-out-of-stock-new-stock-not-til-november-any-settings-i-should-change/623782
Inventory in the FBA warehouse keeps selling despite Offer Starting Date well into the future,Fulfillment By Amazon,General FBA Questions,"I have set offer to start in year 2050.This shows, when you click on edit, and see the offer details.However, instead of the Status showing “Inactive (Start Date in future)” it shows like normal, “Inactive (Out of Stock)”.I don’t want this inventory selling on Amazon FBA, I only want to fulfill it with Multi-Channel Fulfillment. Inventory keeps leaking out to Amazon. Seller Support has not been helpful, basically just saying that’s impossible if start date is in the future.",https://sellercentral.amazon.com/forums/t/inventory-in-the-fba-warehouse-keeps-selling-despite-offer-starting-date-well-into-the-future/623770
Delete SKU and ASIN,Fulfillment By Amazon,General FBA Questions,"Hello there,I’ve been instructed by Amazon: ""To reactivate your offer, delete the SKU and ASIN in your manage inventory page, allow 24 hours and then create a new listing using the same seller SKU and same ASIN.""What does this mean? Delete my listing (loosing the reviews, rank, etc)?Thanks!Ionel",https://sellercentral.amazon.com/forums/t/delete-sku-and-asin/623399
Can’t empty inventory,Fulfillment By Amazon,Shipping Inventory to Amazon,Need to know where my available units are coming from.I am trying to empty my inventory because I need to change the product labels of one of my products but I can’t seem to empty it. Available units keep on coming after I have done 2 removal orders. I don’t want to create another removal order if available units will keep on appearing.This item is suppressed right now so it’s not selling.How do I completely get empty my inventory?,https://sellercentral.amazon.com/forums/t/cant-empty-inventory/623949
Wrong Item Returned,Fulfillment By Amazon,General FBA Questions,"I have never had this issue before - I got a return that was supposed to be a backpack. IT was a backpack- but it wasn’t our backpack. It was a cheap china knock off, not even the same color as the one we sell.I tried to contact amazon, but it has been 3 days. I just wanted to know if someone here has experienced this, and any hints to solving this issue.",https://sellercentral.amazon.com/forums/t/wrong-item-returned/623530
"Late FBA, Amazon refunded $175.00",Fulfillment By Amazon,Fulfillment By Amazon,Amazon initiated a refund in the amount of $175.00 because the FBA shipment was late.Is this a new policy?,https://sellercentral.amazon.com/forums/t/late-fba-amazon-refunded-175-00/510228
Automated Customer Service Replies?,Fulfillment By Amazon,FBA Orders and Customer Service,"Is there a way to set up an automated reply for customer service inquiries? Something along the lines of  “thank you for contacting us, we’ll get back to you on Monday”. We keep normal 8-5 M-F hours and our customer service team has notoriously been inconsistent with checking messages over the weekends.",https://sellercentral.amazon.com/forums/t/automated-customer-service-replies/622994
Well this is a new one,Fulfillment By Amazon,Fulfillment By Amazon,"Last week I opened a case to ask why four of my items had been in FC Processing state for two months.  Here is the answer (I’m not holding my breath on the 7 days):May 02, 2020 07:00 AMHello from Amazon Selling Partner Support,I understand your concern in regards to your listing ‘ABC 9988’ associated with ASIN: B034B82xxx.Please know that our internal have informed that there is a major maintenance project at SLC1 where your items are being stored.To prevent missing promise we are temporarily reserving the inventory in the impacted areas. Once an area is completed the inventory will be released back to a sellable status.Please allow at least 7 days for this process.",https://sellercentral.amazon.com/forums/t/well-this-is-a-new-one/623356
Feedback removal problem,Fulfillment By Amazon,General FBA Questions,"I am having a problem getting a feedback removed. here is the feedback"" Good afternoon, I received a double of one of the items that I bought and did not receive another item that I purchased. I am returning the double that you sent via UPS. Can you please send the item that I did not receive? The item that I did not receive it the UGLYDOLLS BABO & Squish & Go Sharwhal, 2 toy figures with accessories? Thank you.""Customer is returning my item since FBA did not send her all her items. The item she did not received “UGLYDOLLS BABO & Squish & Go Sharwhal, 2 toy figures with accessories” I have never sold. This is an item from another seller.I went through the channels to get it removed They said it does not meet their policy for removal. I believe it should follow under this policy "" Entire feedback comment is about fulfillment or customer service for an order fulfilled by Amazon"".  I can no longer reopen this case since they wont allow it and said their decision is finaI.Is there anyway to get this handled?  I really don’t think They even looked at anything. This seems pretty straight forward to me.",https://sellercentral.amazon.com/forums/t/feedback-removal-problem/623253
Refund Reason : Order not received,Fulfillment By Amazon,Fulfillment By Amazon,"Hello guys, I hope you doing well on Amazon.I received, from seller support, a message shows that Amazon was initiated a refund to one of my customers who did not receive the item. furthermore, I use FBA !? it’s normal? Does anyone have the same case?Thank you for your attention",https://sellercentral.amazon.com/forums/t/refund-reason-order-not-received/623167
Help~~,Fulfillment By Amazon,General FBA Questions,"Due to the length of our products, there is no suitable outer box to put the products together. Can we directly paste the product label and the box label of amazon on the products?We have thought about using stretch film to bind the products together, but we are afraid that amazon will cut the packaging of the products when unpacking after receiving the products.How can I do?",https://sellercentral.amazon.com/forums/t/help/620657
FBA fee discrepancy,Fulfillment By Amazon,General FBA Questions,"I’ve been arguing with support for the better part of two weeks now about the FBA fee of a product I recently put on FBA. I have items bigger than that item that are charged much less. Support went and measured the new item and also re-measured several of my other items and confirmed the sizes are correct. Yet they also insist my smallest item FBA fee which is greater in cost by 75 cents is correct. The answer given is “our system do not compare measurements between listings.” Given these are different types of cosmetic products it seems outrageous to be charged such a higher rate for smaller item. It’s like pounding sand trying to get them to think outside the system and check it, and come back with an actual explanation. Ideally I’d like to not charge 75 cents more than I have to since every penny I can save the consumer from having to pay over the $5 retail price would be helpful in this case. Anyone else have any experience like this and how they handled it?Item A (largest):Length: 7.1 inchesWidth: 1.4 inchesHeight: 1.2 inchesWeight: 0.65 poundsFBA fee: $3.48Item B (larger):Length: 6.8 inchesWidth: 1 inchesHeight: 1 inchesWeight: 0.15 poundsFBA fee: $3.31Item C (smallest):Length: 4.9 inchesWidth: 1 inchesHeight: 1 inchesWeight: 0.15 poundsFBA fee: $4.06 ???",https://sellercentral.amazon.com/forums/t/fba-fee-discrepancy/622818
LTSF Waived for May,Fulfillment By Amazon,Fulfillment By Amazon,"Received official email from Amazon waiving LTSF for May.  Text:Hello from Fulfillment by Amazon,We thank you for your patience as we’ve made adjustments in our facilities to protect our employees and fulfill the highest priority products that customers need. To ensure we have capacity to receive, restock, and ship your products to customers, we continue to have delays in removal operations. As a result, we are waiving the May 15 long-term storage fees. You can continue to create removal orders, but there will be delays in completing the requests. Similarly, auto-removals will be delayed.",https://sellercentral.amazon.com/forums/t/ltsf-waived-for-may/622982
Delivered FBA Shipment not Check-in status for 5 months,Fulfillment By Amazon,General FBA Questions,"Hi everyone,Talking about a box delivered on November 27th 2019 (OAK4) . I see it on shipment events. Shipment status is delivered. 5 months past and not processed into check-in status. I emailed support like 10 times so far. They only say i have to wait till it gets into check-in status.  Reconcile doesnt work because it is not checked-in! Any suggestions please?",https://sellercentral.amazon.com/forums/t/delivered-fba-shipment-not-check-in-status-for-5-months/622937
Where do I find my open Removal Order IDs,Fulfillment By Amazon,General FBA Questions,I submitted a removal order over a month ago that Amazon has not done anything with. I opened a case and they are asking me for a removal ID. Where do I find a list of my open removal orders?,https://sellercentral.amazon.com/forums/t/where-do-i-find-my-open-removal-order-ids/622874
Removal Order,Fulfillment By Amazon,General FBA Questions,"I created a removal order 2 months ago to send all of my units back to me, and still haven’t received all of my units. What can I do to get my units back?",https://sellercentral.amazon.com/forums/t/removal-order/622721
Delays–Multi-Channel Fulfillment Order,Fulfillment By Amazon,Fulfillment By Amazon,Is anyone else seeing longer than normal Multi-Channel Fulfillment Order times. I am seeing Expedited delivery dates 5/13 and Standard 5/14.What’s going on?Thanks for the help.,https://sellercentral.amazon.com/forums/t/delays-multi-channel-fulfillment-order/622842
Rank/Category selling with Pantry/Grocery,Fulfillment By Amazon,Fulfillment By Amazon,"Rank is Amazon Pantry, category is Grocery and Gourmet Food at the top of the item page … Is this listing open for 3rd party sellers?  Amazon is not selling now, hasn’t for a few months.  What advice do you have?  Thank you!",https://sellercentral.amazon.com/forums/t/rank-category-selling-with-pantry-grocery/622826
Trying to figure how to sell my product as a 10 pack but the manufacturer can’t do it. Can Amazon do this for me at the warehouse?,Fulfillment By Amazon,General FBA Questions,"Hi,I have a gardening product that I’m looking to sell with Amazon FBA. I want to sell it in packs of 10 but the manufacturer ships it out in bulk and can’t separate them in packs of 10 for us. So, if we send this product to the FBA warehouse how would we indicate to Amazon that 10 pieces need to be sent for each customer order?Would I do this by making it “case-packed” for the inbound shipment and allow Amazon to prep/label the units and tell Amazon it should be labeled and sold as a 10 pack?Or, does the product have to come be put in packs of 10 by the manufacturer before arriving to the Amazon warehouse?Thanks for your help",https://sellercentral.amazon.com/forums/t/trying-to-figure-how-to-sell-my-product-as-a-10-pack-but-the-manufacturer-cant-do-it-can-amazon-do-this-for-me-at-the-warehouse/622784
Is Amazon receiving herbal supplements yet?,Fulfillment By Amazon,Shipping Inventory to Amazon,We are a new Amazon seller. Is Amazon receiving herbal supplements for new sellers?Thanks.THS,https://sellercentral.amazon.com/forums/t/is-amazon-receiving-herbal-supplements-yet/622767
"Whats going on, where is the inventory Amazon",Fulfillment By Amazon,Fulfillment Reports,"So here is the deal,I sent a shipment to Amazon fulfilment centers with 2 ASINs, today I noticed that the shipment was closed with everything received complete. I went ahead to check the inventory levels and one of the ASINs is showing a solid 0 with nothing being transferred around, checked last 90 days of sale and nothing was sold from this shipment at all.I am going to open a case and I am sure some sort of an excuse will be given, I was able to catch this one because it wasn’t active and for some reason I this item stayed in the back of my mind of our large line, the problem is, how do I know if the rest on the inventory is not disappearing the same way slowly.has this happen to anyone else, if so, any ideas of how to deal with that efficiently. Thank you",https://sellercentral.amazon.com/forums/t/whats-going-on-where-is-the-inventory-amazon/501867
ALL FBA shipments suspended until April 5th,Fulfillment By Amazon,Fulfillment By Amazon,"Amazon has suspended FBA shipment creation until April 5th. (unless you sell virus lockdown supplies).See “US Announcements” in the seller forum.Here is the cut and paste…We are closely monitoring the developments of COVID-19 and its impact on our customers, selling partners, and employees.We are seeing increased online shopping, and as a result some products such as household staples and medical supplies are out of stock. With this in mind, we are temporarily prioritizing household staples, medical supplies, and other high-demand products coming into our fulfillment centers so that we can more quickly receive, restock, and deliver these products to customers.For products other than these, we have temporarily disabled shipment creation. We are taking a similar approach with retail vendors.This will be in effect today through April 5, 2020, and we will let you know once we resume regular operations. Shipments created before today will be received at fulfillment centers.You can learn more about this on this Help page  649. Please note that Selling Partner Support does not have further guidance.We understand this is a change to your business, and we did not take this decision lightly. We are working around the clock to increase capacity and yesterday announced  85 that we are opening 100,000 new full- and part-time positions in our fulfillment centers across the US.We appreciate your understanding as we prioritize the above products for our customers.Thank you for your patience, and for participating in FBA.",https://sellercentral.amazon.com/forums/t/all-fba-shipments-suspended-until-april-5th/592285
Coupons Suspended,Fulfillment By Amazon,General FBA Questions,Just wondering if anyone can think of a good reason coupon are suspended during this time?,https://sellercentral.amazon.com/forums/t/coupons-suspended/603658
FBA fulfillment centers for oversized items,Fulfillment By Amazon,Shipping Inventory to Amazon,"Hi all,I am new on Amazon FBA USALooking to get my head around it.Can I have a list of Fulfillment centers where my oversized items will be shipped to?Thanks",https://sellercentral.amazon.com/forums/t/fba-fulfillment-centers-for-oversized-items/621359
Received require removals due to account is temporarily suspended,Fulfillment By Amazon,General FBA Questions,"Our account has been suspended since Feb 12, 2020. Seller Performance Team is still reviewing our account.We received below require removals email from Fulfillment by Amazon Operation:Hello from Fulfillment by Amazon,As previously noted, your selling privileges have been removed. You also have inventory remaining in our fulfillment centers. Please create a removal order to have this inventory disposed of or returned to you.If you do not create a removal order within 30 days of this notification (by 05/14/2020), we will dispose of your remaining inventory in accordance with FBA policies.Inventory in reserved status is not eligible for removal at this time. Please check back at a later date to remove any units in this status.More information regarding removal orders is available at:https://sellercentral.amazon.com/gp/help/200280650Thank you for your prompt attention to this matter.Learn more on the Required Removals help page, https://sellercentral.amazon.com/gp/help/202000820 (sign-in required). If you have additional questions, please contact Seller Support at https://sellercentral.amazon.com/gp/contact-us/contact-amazon-form.html/ (sign-in required).Sincerely,The Fulfillment by Amazon TeamPlease help advise if we could delay remove our FBA inventory, since seller performance team is still reviewing our account.",https://sellercentral.amazon.com/forums/t/received-require-removals-due-to-account-is-temporarily-suspended/622608
Multi-Channel Fulfillment Inventory “leaking” out to sell on Amazon despite offer date in the future,Fulfillment By Amazon,Multi-Channel Fulfillment,"I have set “Offering Release Date” to year 2050 for many of the listings which I do not want to offer on Amazon. I keep finding here and there, that the offer date is getting refreshed to the current day, and then the inventory will go live with an offer on Amazon.com.What gives? Why won’t the future start date stick?",https://sellercentral.amazon.com/forums/t/multi-channel-fulfillment-inventory-leaking-out-to-sell-on-amazon-despite-offer-date-in-the-future/622604
FNSKU labels keep changing with each shipment of the same product,Fulfillment By Amazon,Shipping Inventory to Amazon,"We have a set of some candies which we had previously sent to FBA, and it got sold out, so we went to send in a new batch, but the old FNSKU changed! It is the same product, same ASIN, and same seller (us), but new FNSKU. So no big deal, but I had to throw away some leftover labels.Has this happened to you guys?My guess is, since every batch and its shipment has a new expiration number, a new FNSKU keeps track of each shipment.",https://sellercentral.amazon.com/forums/t/fnsku-labels-keep-changing-with-each-shipment-of-the-same-product/622507
Overcharged for Advertising Fees?,Fulfillment By Amazon,Fulfillment Reports,"Has anyone else been overcharged for their advertising fees?I’ve opened up a case, but this is baffling:In Advertising, I’ve gone through ‘this week’ all the way through ‘this month’ and ‘last 30 days’, and it’s saying that I’ve spent way more than the actual figures are showing.Any ideas what could be causing this?",https://sellercentral.amazon.com/forums/t/overcharged-for-advertising-fees/509145
Out of stock but 12 units still in FBA inventory,Fulfillment By Amazon,Fulfillment By Amazon,"I was updating my cost of goods sold for my monthly reconciliation and coming up about 15 units short. I had a product that was selling well and went out of stock a couple of months ago. I sent in 120 units in February but sales spiked in March after things shut down and by early April I was out of stock again. However, I just went back through my sales and saw that only 105 units sold between February and early April. I had a couple of returns and as a food item those would have just been destroyed. That still left me about a dozen short. When I ran a Daily Inventory History report I see that I have had 1 unit at MKC6 and 11 units at SLC1 this whole time. They have been listed as sellable every day yet Amazon was showing I had zero in stock. So why wasn’t I able to sell these in early April? They weren’t listed as reserved, they were simply invisible until I looked in this report.",https://sellercentral.amazon.com/forums/t/out-of-stock-but-12-units-still-in-fba-inventory/622264
Battery Operated Product Classified as Dangerous Good,Fulfillment By Amazon,General FBA Questions,"I am selling a a radio control car kit that uses a battery, but does NOT contain a battery in the package. The manufacturer released a new version of the kit and when I added the product to my inventory I received the message that it is under dangerous good (DG) review and that more information is required. I filled out an exemption form and submitted it. After a few days I received a message stating that I can now sell the product, but it is classified as a DG.  This didn’t make sense since the previous version of the product is not. After much back and forth with seller support I received a reply that says because the product uses a battery it is a DG.Has anyone else had an experience like this with a battery operated product? It is not making much sense to me why it is a DG.",https://sellercentral.amazon.com/forums/t/battery-operated-product-classified-as-dangerous-good/621607
Trying to optimize or update the listing but I’m going nowhere,Fulfillment By Amazon,Fulfillment By Amazon,"Hello,Can someone help me how I will be able to update an existing listing since it has a bad copy and the brand just gave me the authorization to optimize their listing. However, after I made the changes in seller central, it did nothing at all. I did not know about their listing guidelines first, but the second or third time around, I made sure that I follow them all but still nothing has been changed on my listing. Is there any other way I can have this fixed? They are saying about the uploading thing but when I take a look at it, it’s very confusing for me to understand. Will there be other way at all, this has been very difficult for me.",https://sellercentral.amazon.com/forums/t/trying-to-optimize-or-update-the-listing-but-im-going-nowhere/622344
Shipment checked in 7 days ago but not being received?,Fulfillment By Amazon,General FBA Questions,"Hi,I have an ASIN that are selling moderate amount of units every day (non-essential item). Right now I’m eligible for creating shipments to ship in more units (Max > Utilization) but I’m afraid to do so because I have 2 small shipments already sitting in the FC for a week. These 2 shipments were checked in almost right away after being delivered, but then nothing happened for a week.Seller support says the shipments are not eligible for reconciliation yet. However, I’m not asking for reconciliation at all. I need to find out why the shipments sit there for such extended period of time after being checked in while I’m out of stock.Should I create additional shipments at this point to see if new shipments get treated differently? Amazon let me create shipments but what’s the point if they only want to check them in but don’t want to receive them?",https://sellercentral.amazon.com/forums/t/shipment-checked-in-7-days-ago-but-not-being-received/622111
Do we have to pack ready-to-ship product in cases?,Fulfillment By Amazon,Shipping Inventory to Amazon,"Currently, we send our products to FBA in cases of 4 (plastic 1 gallon jugs). However, I am considering packing each of my single gallon plastic jugs in an individual box so that it can be shipped to the customers in a more protective state.My questions is: Do I still have to pack these into larger case packs? Or, can I ship 100 of these ready to ship boxes into FBA on a pallet? I would have a label and bar code on the outside box as well as the jugs inside.",https://sellercentral.amazon.com/forums/t/do-we-have-to-pack-ready-to-ship-product-in-cases/614745
Stranded Inventory - Qualification Required ASIN,Fulfillment By Amazon,Fulfillment By Amazon,"I am the only seller of this product, I manufacture and ship in to Amazon.  This product showed as available then today switched to “stranded” and is asking me to request approval to sell this.  When I click that, it forces me to create a new listing and then directs me to ship more product in but does not attach the stranded inventory…this is Amazon hell, how do I get out?",https://sellercentral.amazon.com/forums/t/stranded-inventory-qualification-required-asin/621038
Regarding transitioning of sales for the same ASIN on 2 (approved) seller central accounts,Fulfillment By Amazon,General FBA Questions,"Hi all,Last month, I applied for an additional seller center account and was approved for it recently. The reason for the approval was that I was selling 2 brands and 2 different categories of products on my sole account and I wanted to separate the operations properly.The approval arrived and I am in the midst of planning the ‘transfer’  of one brand and its ASINs over to the new seller central account.I was explicitly told not to “sell” the same product on both of my accounts but I need to create a listing and make an FNSKU on the new seller central account.I created a new listing on the second account as this is the only way that I can generate a FNSKU, but now I am worried about keeping the same listing on both my seller central accounts in the Inventory dashboard given that Amazon can possibly ban you for just having the listing in your inventory dashboard even though you have never sold it before (ie. like “counterfeit”).To be clear, on my second account, all these new listings are INACTIVE and CLOSED during the transition.My plan is to finish selling out the existing inventory on the first account (completely) and ship in new inventory to the account to remove as much downtime as possible.Should I delete the listing completely in my second account until I am ready to do the transition? I already got the FNSKU codes, deleting it will be now OK.Does anyone have any prior experience in this process and have you gotten into trouble for trying to transition?Any advice will be helpful.Thank you.Regards,",https://sellercentral.amazon.com/forums/t/regarding-transitioning-of-sales-for-the-same-asin-on-2-approved-seller-central-accounts/622227
How soon after delivery does product get checked in,Fulfillment By Amazon,Shipping Inventory to Amazon,My shipment has arrived at Amazon almost a week ago and it hasn’t been checked in yet. In the mean time my listing is out of stock and losing sales rank. How long does it take on average right now for a shipment to get checked in after delivery for a non-essential item?,https://sellercentral.amazon.com/forums/t/how-soon-after-delivery-does-product-get-checked-in/613886
Reconciliation requires packing slip?,Fulfillment By Amazon,Fulfillment By Amazon,"3 of 4 cases of product lost after Check-in. One case of units went to Receiving, three other cases went to Reconciliation date.Seller Support is demanding a Packing Slip to move forward in reimbursement.We do not create packing slips for shipments to FBA FC, and do not think it is a good idea to create one retroactively as a possible “forged document.”Any suggestions?",https://sellercentral.amazon.com/forums/t/reconciliation-requires-packing-slip/621678
Yesterday FBA shipped “0” FBM “38”,Fulfillment By Amazon,General FBA Questions,We have 290 orders now in Pending… I know we are not essential but this seems a bit overboard and besides hurting our biz will also hurt my self esteem being so “unessential” any thoughts?,https://sellercentral.amazon.com/forums/t/yesterday-fba-shipped-0-fbm-38/620180
Restocking FBA,Fulfillment By Amazon,Fulfillment By Amazon,No questions here but just a comment.Will be glad when we finally get our inventory built back up at Amazon.We are slowly getting it sent in.We had to go to FBM.  Our shop is not designed for this but we have been managing.But the one thing that I have had to spend hours and hours on that I did not have to under FBA:  answering email.  Before the virus I might have to answer five a week.  Now it is like five every few hours.  Most of it is cancellation request.  We have our delivery time set at six.  I hate this but we just cannot do it any faster.  Our shop is not set up for in-house order filling.  And finding people who want to work has been difficult as well.But slowly things are getting back to normal.,https://sellercentral.amazon.com/forums/t/restocking-fba/622104
Product listing say that “item arrives in packaging that reveals whats inside,Fulfillment By Amazon,Fulfillment By Amazon,"I have an original product, only seller. the product listing says that item comes in packaging that reveals whats inside and gives an option to have it shipped in box. The product should not be shipped as is, its only in a bag and somewhat fragile. It needs to be shipped in amazon box every time  HOW DO I CHANGE THIS?",https://sellercentral.amazon.com/forums/t/product-listing-say-that-item-arrives-in-packaging-that-reveals-whats-inside/622096
Limited restock,Fulfillment By Amazon,Shipping Inventory to Amazon,"Hello,my product just got the Limited restock tag for 130 units I have 2 shippings on the way each one is having 300 units, does Amazon will receive these shipments?the shipping plan was crated on:Feb 19, 2020Apr 8, 2020",https://sellercentral.amazon.com/forums/t/limited-restock/617292
Bought and sold from Amazon,Fulfillment By Amazon,FBA Orders and Customer Service,I just noticed Amazon may have never stopped shipping Non-essential products that they sell under Amazon.com. it also seems those who paid for expedited shipping also got thier items delivered while we as sellers are waiting for Amazon to start shipping non essentials again.Anyone else notice this too?,https://sellercentral.amazon.com/forums/t/bought-and-sold-from-amazon/621623
"FBA order marked shipped, but UPS still waiting for package after a week",Fulfillment By Amazon,General FBA Questions,"Have a FBA order that was marked shipped by Amazon a week ago. But when I check the tracking number with UPS, it still says “Shipment Ready for UPS”. I’ve asked Amazon customer service about this. They just say wait until the delivery date, which is next Tuesday. But it’s UPS Parcel Select, which usually has a long actual delivery time. Anyone seen something like this recently?",https://sellercentral.amazon.com/forums/t/fba-order-marked-shipped-but-ups-still-waiting-for-package-after-a-week/616868
Wrong Package Dimensions,Fulfillment By Amazon,Fulfillment Reports,"Hello,I just added my listings, but unfortunately, I put in the wrong package dimensions. Because of that, the FBA fee preview was too high. Then I changed the package dimensions correctly. However, there was no change in the fee preview. Is there any way to change it? Am I doing something wrong? Any help would be appreciated.Thank you.",https://sellercentral.amazon.com/forums/t/wrong-package-dimensions/621578
The new “Restock” + “Limited Restock” is broken and costing us thousands,Fulfillment By Amazon,Fulfillment By Amazon,"Yesterday before I ordered from my wholesaler, I checked an item and the quantity I could send in.131 packs of 2Great, that’s plenty.  It let me create a case, and even set quantity, no errors.  I checked the restock page, the graph said I could send in 200+, awesome.So I ordered 84 packs of 2, less than the maximum they allowed.  Guess what?  Checked today, and I’m only limited to send in 35 packs of 2 now.  I had nothing inbound, no returns.  It was an empty inventory item.This isn’t the only item this happened with, I’m up to 8 that are blocked from replenishment with incorrect numbers.  I can’t ship this myself, I now have $1000’s worth of product sitting in my warehouse unable to be restocked because Amazon’s buggy new feature is broken, par for the course.Please fix your “limited restock” interface to reflect actual numbers.  I can’t reorder inventory when you guys change the number on the fly.",https://sellercentral.amazon.com/forums/t/the-new-restock-limited-restock-is-broken-and-costing-us-thousands/616042
Max invertory isn’t correct,Fulfillment By Amazon,Fulfillment By Amazon,I wanted to send in inventory so I checked my limited restock. it saysmaximum shipment quantity 0 unitsmaximum inventory allowed 306 unitsUtilization 715 unitsbut really there areAvailable 98Reserved-FC Transfer 16anyone else run into this? were you able to get it corrected?,https://sellercentral.amazon.com/forums/t/max-invertory-isnt-correct/621536
Shipping from US to FBA Germany,Fulfillment By Amazon,Shipping Inventory to Amazon,"I manufacture products in the US and am VAT registered in the UK and Germany. I have EORI numbers for both.For the past few years, I have shipped to FBA UK no problem from the United States.However, upon shipping to FBA Germany for the first time, and providing my German VAT and EORI number, I am told by German customs that this is insufficient to import into Germany because my company is registered in the United States.What are the exact steps I need to take to clear my shipment from the United States into FBA Germany?",https://sellercentral.amazon.com/forums/t/shipping-from-us-to-fba-germany/620114
Need clarification on kid’s toy request from support,Fulfillment By Amazon,Fulfillment By Amazon,"I had a listing get taken down. Support has requested:""1. Please be informed that we can only accept genuine images. Therefore, kindly take clear photo of the product and product packaging clearly displaying:i) Manufacturer nameii) Manufacturer addressiii) Warning label (as applicable)""I can’t imagine that they want the name/address of the manufacturer printed on the label for the toy. Am I wrong??? Thanks!",https://sellercentral.amazon.com/forums/t/need-clarification-on-kids-toy-request-from-support/620726
